Latitude,Longitude,Elevation,Time
23.5657583333,87.2849116667,99.30,8:22:37.0
23.5657583333,87.2849116667,99.30,8:22:38.0
23.5657583333,87.2849116667,99.30,8:22:39.0
23.5657583333,87.2849116667,99.30,8:22:40.0
23.5657583333,87.2849116667,99.30,8:22:41.0
23.5657583333,87.2849116667,99.30,8:22:42.0
23.5657583333,87.2849116667,99.30,8:22:43.0
23.5657583333,87.2849116667,99.30,8:22:44.0
23.5657583333,87.2849116667,99.30,8:22:45.0
23.5657583333,87.2849116667,99.30,8:22:46.0
23.5657583333,87.2849116667,99.30,8:22:47.0
23.5657583333,87.2849116667,99.30,8:22:48.0
23.5657583333,87.2849116667,99.30,8:22:49.0
23.5657583333,87.2849116667,99.30,8:22:50.0
23.5657583333,87.2849116667,99.30,8:22:51.0
23.5657583333,87.2849116667,99.30,8:22:52.0
23.5657583333,87.2849116667,99.30,8:22:53.0
23.5657583333,87.2849116667,99.30,8:22:54.0
23.5657583333,87.2849116667,99.30,8:22:55.0
23.5657583333,87.2849116667,99.30,8:22:56.0
23.5657583333,87.2849116667,99.30,8:22:57.0
23.5657583333,87.2849116667,99.30,8:22:58.0
23.5657583333,87.2849116667,99.30,8:22:59.0
23.5657583333,87.2849116667,99.30,8:23:0.0
23.5657583333,87.2849116667,99.30,8:23:1.0
23.5657583333,87.2849116667,99.30,8:23:2.0
23.5657583333,87.2849116667,99.30,8:23:3.0
23.5657583333,87.2849116667,99.30,8:23:4.0
23.5657583333,87.2849116667,99.30,8:23:5.0
23.5657583333,87.2849116667,99.30,8:23:6.0
23.5657583333,87.2849116667,99.30,8:23:7.0
23.5657583333,87.2849116667,99.30,8:23:8.0
23.5657583333,87.2849116667,99.30,8:23:9.0
23.5657583333,87.2849116667,99.30,8:23:10.0
23.5657583333,87.2849116667,99.30,8:23:11.0
23.5657583333,87.2849116667,99.30,8:23:12.0
23.5657583333,87.2849116667,99.30,8:23:13.0
23.5657583333,87.2849116667,99.30,8:23:14.0
23.5657583333,87.2849116667,99.30,8:23:15.0
23.5657583333,87.2849116667,99.30,8:23:16.0
23.5657583333,87.2849116667,99.30,8:23:17.0
23.5657583333,87.2849116667,99.30,8:23:18.0
23.5657583333,87.2849116667,99.30,8:23:19.0
23.5657583333,87.2849116667,99.30,8:23:20.0
23.5657583333,87.2849116667,99.30,8:23:21.0
23.5657583333,87.2849116667,99.30,8:23:22.0
23.5657583333,87.2849116667,99.30,8:23:23.0
23.5657583333,87.2849116667,99.30,8:23:24.0
